artist_name,track_name,end_time,ms_played,track_id
Acru,Estuve Ahí,2020-06-12 01:56,220000,7FFDZHJdRQjgLb2UspiiWN
Acru,THROW UP SESSION #1,2020-06-12 03:58,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-12 04:02,236501,4h7qcXBtaOJnmrapxoWxGf
Mobb Deep,"Shook Ones, Pt. II",2020-06-12 04:11,278640,33ZXjLCpiINn8eQIDYEPTD
Acru,THROW UP SESSION #1,2020-06-12 04:14,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-12 04:18,236501,4h7qcXBtaOJnmrapxoWxGf
Mobb Deep,"Shook Ones, Pt. II",2020-06-12 04:23,325506,33ZXjLCpiINn8eQIDYEPTD
Dr. Dre,"Nuthin' But A ""G"" Thang",2020-06-12 04:27,238466,4YtoipFgf4k0AfD17ZfD5X
Akapellah,Gracias,2020-06-12 04:30,174160,603Ij1Ym4KubICFXGUA4E0
Acru,Estuve Ahí,2020-06-12 04:34,213599,7FFDZHJdRQjgLb2UspiiWN
Acru,Román,2020-06-12 04:38,238153,2pAQToHCsDf4UyCOv7l43P
Acru,Crudo,2020-06-12 04:41,224680,3Y0njfS1jG0EzUDKtjvS5a
Duki,Nota Espacial,2020-06-12 04:56,91071,5KxpIbwMmWB8BRHdjZ3k72
Acru,THROW UP SESSION #1,2020-06-12 07:05,290511,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-12 15:25,146915,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-12 15:27,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-12 15:31,236501,4h7qcXBtaOJnmrapxoWxGf
Mobb Deep,"Shook Ones, Pt. II",2020-06-12 15:44,312491,33ZXjLCpiINn8eQIDYEPTD
Acru,THROW UP SESSION #1,2020-06-12 15:48,225837,4AmkflbQtBjOjNwSt92P1u
Acru,Román,2020-06-12 15:52,238153,2pAQToHCsDf4UyCOv7l43P
Acru,ANIMAL,2020-06-12 15:55,170981,06b0Au6pvZiO03eKTCvgWh
WOS,PURPURA,2020-06-12 15:58,194181,3npVUK2S6JXGkgJ4jnMULz
Eminem,We Made You,2020-06-12 16:03,269613,4UMTp91LHhvW33ol9ZQH0Q
Eminem,Ass Like That,2020-06-12 16:07,265480,4gXdMZkBN1neE9nX6yRALa
Red Bull Batalla de los Gallos,Mks Vs Trueno - Semifinal (Live),2020-06-12 16:08,5033,3PpOh18tI9zitgc4s6MSVw
Red Bull Batalla de los Gallos,Trueno Vs Wolf - Final (Live),2020-06-12 16:11,201274,52nqPEIImNy1drb58OluBE
Acru,THROW UP SESSION #1,2020-06-12 19:08,121187,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-12 19:23,152703,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-12 22:48,304428,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 01:03,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 01:22,7160,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 01:30,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-13 01:42,46213,4h7qcXBtaOJnmrapxoWxGf
WOS,CANGURO,2020-06-13 02:45,196745,2UAWYufVaO3EnUUNzl0ppO
WOS,MELÓN VINO,2020-06-13 02:48,176394,5uHAzGa4d9j35DEbhUwGhi
WOS,ALMA DINAMITA,2020-06-13 02:51,173913,2ONADYjJvqYVwjWavuY0H1
WOS,FRESCO,2020-06-13 02:53,170302,0blWPYAfbvpRLVHUcmqmmj
WOS,TERRAZA,2020-06-13 02:57,234949,4Yx9jw2hqVk00uwLRBXKxc
WOS,CANGURO,2020-06-13 03:15,13934,2UAWYufVaO3EnUUNzl0ppO
Acru,THROW UP SESSION #1,2020-06-13 16:22,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 16:26,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 17:02,144560,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-13 17:05,151306,4AmkflbQtBjOjNwSt92P1u
Acru,Román,2020-06-13 17:09,238153,2pAQToHCsDf4UyCOv7l43P
Lil Supa,Mista Uanteik,2020-06-13 17:14,260649,5ZAVPUsb3KumdvhQrFetiY
Lil Supa,光 Luz,2020-06-13 17:27,269989,5aF2hoUHaU9GainPXIZDMV
FKJ,Vibin' Out,2020-06-13 22:16,72987,6SEolIp22t0DzeBfCBo3hr
FKJ,Canggu,2020-06-13 22:20,245816,5Wx9xfNURyR3OaMNNlEk8j
Lil Supa,'99,2020-06-13 22:38,143043,709mETGcDrctQgqJKLwCWm
Acru,THROW UP SESSION #1,2020-06-14 00:42,121080,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-14 16:06,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-14 16:08,127280,4AmkflbQtBjOjNwSt92P1u
AC/DC,Highway to Hell,2020-06-14 16:19,208400,2zYzyRzz6pRmhPzyfMEC8s
AC/DC,Back In Black,2020-06-14 16:24,255493,08mG3Y1vljYA6bvDt4Wqkj
AC/DC,Thunderstruck,2020-06-14 16:29,292880,57bgtoPSgt236HzfBOd8kj
AC/DC,T.N.T.,2020-06-14 16:32,214666,7LRMbd3LEoV5wZJvXT1Lwb
AC/DC,Shoot to Thrill,2020-06-14 17:04,6060,0C80GCp0mMuBzLf3EAXqxv
FKJ,Canggu,2020-06-14 19:03,119100,5Wx9xfNURyR3OaMNNlEk8j
FKJ,Canggu,2020-06-14 20:43,245816,5Wx9xfNURyR3OaMNNlEk8j
Acru,THROW UP SESSION #1,2020-06-14 20:46,151306,4AmkflbQtBjOjNwSt92P1u
FKJ,Blessed,2020-06-14 20:48,3576,6VE2189Tetcqmaxrrf4if3
Mobb Deep,"Shook Ones, Pt. II",2020-06-14 20:54,325506,33ZXjLCpiINn8eQIDYEPTD
Dr. Dre,"Nuthin' But A ""G"" Thang",2020-06-14 21:10,201133,4YtoipFgf4k0AfD17ZfD5X
Acru,THROW UP SESSION #1,2020-06-14 22:41,151306,4AmkflbQtBjOjNwSt92P1u
AC/DC,Highway to Hell,2020-06-14 23:11,136883,2zYzyRzz6pRmhPzyfMEC8s
AC/DC,Highway to Hell,2020-06-15 01:09,72520,2zYzyRzz6pRmhPzyfMEC8s
AC/DC,Back In Black,2020-06-15 01:13,242435,08mG3Y1vljYA6bvDt4Wqkj
AC/DC,Thunderstruck,2020-06-15 01:13,5164,57bgtoPSgt236HzfBOd8kj
Acru,THROW UP SESSION #1,2020-06-15 12:25,103906,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-15 12:28,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Hablamos Mañana,2020-06-15 12:34,240253,1V8XneTrX6kKeoxYbk4x6h
Acru,Crudo,2020-06-15 12:37,224680,3Y0njfS1jG0EzUDKtjvS5a
WOS,ALMA DINAMITA,2020-06-15 12:40,173913,2ONADYjJvqYVwjWavuY0H1
Cypress Hill,Lowrider,2020-06-15 12:45,276413,0JFBf2PloRfMkPg5DjXhDx
Aaron Taos,Control,2020-06-15 12:48,184768,6jKOxnQ1Pdsr4KblSSeA0j
Acru,Román,2020-06-15 12:57,276552,2pAQToHCsDf4UyCOv7l43P
Joyner Lucas,Isis (feat. Logic),2020-06-15 13:01,236501,4h7qcXBtaOJnmrapxoWxGf
Duki,Fornai,2020-06-15 13:03,121450,0jaTkHUL2LcNP4aWqmAXBA
Akapellah,Gracias,2020-06-15 13:06,174160,603Ij1Ym4KubICFXGUA4E0
Acru,ANIMAL,2020-06-15 13:09,170981,06b0Au6pvZiO03eKTCvgWh
Porta,Incansable,2020-06-15 13:11,123680,4pOzSR8jzVjyd66Wf9KT6E
Gotye,Somebody That I Used To Know,2020-06-15 13:25,216887,1qDrWA6lyx8cLECdZE7TV7
Gotye,Somebody That I Used To Know,2020-06-15 13:38,28120,1qDrWA6lyx8cLECdZE7TV7
Banda MS de Sergio Lizárraga,Qué Maldición,2020-06-15 13:41,203360,2RxC2peY3FtrurYmbbmanr
Acru,THROW UP SESSION #1,2020-06-15 13:55,136509,4AmkflbQtBjOjNwSt92P1u
Banda MS de Sergio Lizárraga,Qué Maldición,2020-06-15 15:56,5061,2RxC2peY3FtrurYmbbmanr
Acru,THROW UP SESSION #1,2020-06-15 15:58,151306,4AmkflbQtBjOjNwSt92P1u
50 Cent,Window Shopper,2020-06-15 16:14,95453,1bevrs76fdGW3y03R5q6GB
Acru,THROW UP SESSION #1,2020-06-15 16:27,151306,4AmkflbQtBjOjNwSt92P1u
50 Cent,Window Shopper,2020-06-15 16:30,191813,1bevrs76fdGW3y03R5q6GB
Duki,She Don't Give a Fo,2020-06-15 16:34,209531,03a359wbiUsjN9h6yzXvmS
Eminem,Godzilla (feat. Juice WRLD),2020-06-15 16:42,179348,7FIWs0pqAYbP91WWM0vlTQ
La Santa Grifa,El Diablo Anda Suelto,2020-06-15 16:42,0,2vfp3rtorzJs4l9nhrP0e1
Dr. Dre,"Nuthin' But A ""G"" Thang",2020-06-15 16:42,6115,4YtoipFgf4k0AfD17ZfD5X
Acru,Estuve Ahí,2020-06-15 16:42,1773,7FFDZHJdRQjgLb2UspiiWN
AC/DC,Back In Black,2020-06-15 16:42,395,08mG3Y1vljYA6bvDt4Wqkj
Duki,Hello Cotto,2020-06-15 16:42,1337,422Avi2VjqZKCVzstKmqog
WOS,40,2020-06-15 16:42,0,5Mfz3Aoj1txhueNZUXSUnV
AC/DC,Highway to Hell,2020-06-15 16:47,208400,2zYzyRzz6pRmhPzyfMEC8s
AC/DC,Back In Black,2020-06-15 16:52,255493,08mG3Y1vljYA6bvDt4Wqkj
AC/DC,Thunderstruck,2020-06-15 16:57,292880,57bgtoPSgt236HzfBOd8kj
AC/DC,You Shook Me All Night Long,2020-06-15 17:20,192006,2SiXAy7TuUkycRVbbWDEpo
Acru,THROW UP SESSION #1,2020-06-15 19:58,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-15 20:01,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-15 21:01,118780,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-15 22:36,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-15 23:02,123460,4AmkflbQtBjOjNwSt92P1u
David Bowie,Space Oddity - 2015 Remaster,2020-06-15 23:18,318813,72Z17vmmeQKAg8bptWvpVG
King Crimson,21st Century Schizoid Man,2020-06-16 00:33,157960,5L7VBYoosmkmiiDlzumdCe
Acru,THROW UP SESSION #1,2020-06-16 01:23,2577,4AmkflbQtBjOjNwSt92P1u
David Bowie,Space Oddity - 2015 Remaster,2020-06-16 01:23,2988,72Z17vmmeQKAg8bptWvpVG
Acru,THROW UP SESSION #1,2020-06-16 01:26,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-16 01:34,219198,4AmkflbQtBjOjNwSt92P1u
Duki,Nota Espacial,2020-06-16 01:48,158015,5KxpIbwMmWB8BRHdjZ3k72
Red Bull Batalla de los Gallos,Camaleón,2020-06-16 01:56,480074,4jK2BDB01bECEG8s6o2WvV
G-Unit,Poppin' Them Thangs,2020-06-16 02:00,240800,4E5IFAXCob6QqZaJMTw5YN
Cypress Hill,Tequila Sunrise (feat. Barron Ricks),2020-06-16 02:04,257746,2gABnPYOMsyxThmsOQ4uWK
Mobb Deep,"Shook Ones, Pt. II",2020-06-16 02:10,325506,33ZXjLCpiINn8eQIDYEPTD
Lil Wayne,A Milli,2020-06-16 02:13,221840,3uqinR4FCjLv28bkrTdNX5
Ice Cube,Ain't Got No Haters (feat. Too Short),2020-06-16 02:26,157417,3C2BKKKa7xrz2uWqIN1Mnh
David Bowie,Space Oddity - 2015 Remaster,2020-06-16 05:06,318813,72Z17vmmeQKAg8bptWvpVG
Acru,Crudo,2020-06-16 18:12,224680,3Y0njfS1jG0EzUDKtjvS5a
Acru,THROW UP SESSION #1,2020-06-16 18:14,151306,4AmkflbQtBjOjNwSt92P1u
Acru,Román,2020-06-16 18:18,238153,2pAQToHCsDf4UyCOv7l43P
Aaron Taos,Control,2020-06-16 18:21,184768,6jKOxnQ1Pdsr4KblSSeA0j
WOS,ALMA DINAMITA,2020-06-16 18:24,173913,2ONADYjJvqYVwjWavuY0H1
Cypress Hill,Lowrider,2020-06-16 18:26,137273,0JFBf2PloRfMkPg5DjXhDx
Acru,THROW UP SESSION #1,2020-06-16 21:26,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-16 21:29,151306,4AmkflbQtBjOjNwSt92P1u
David Bowie,Space Oddity - 2015 Remaster,2020-06-16 23:33,136773,72Z17vmmeQKAg8bptWvpVG
Led Zeppelin,Immigrant Song - Remaster,2020-06-16 23:47,108860,78lgmZwycJ3nzsdgmPPGNx
AC/DC,Highway to Hell,2020-06-17 00:36,208400,2zYzyRzz6pRmhPzyfMEC8s
AC/DC,Back In Black,2020-06-17 00:40,255493,08mG3Y1vljYA6bvDt4Wqkj
AC/DC,Thunderstruck,2020-06-17 00:45,292880,57bgtoPSgt236HzfBOd8kj
AC/DC,T.N.T.,2020-06-17 00:49,214666,7LRMbd3LEoV5wZJvXT1Lwb
AC/DC,Shoot to Thrill,2020-06-17 01:00,14000,0C80GCp0mMuBzLf3EAXqxv
Acru,THROW UP SESSION #1,2020-06-17 01:37,151306,4AmkflbQtBjOjNwSt92P1u
50 Cent,Window Shopper,2020-06-17 01:40,70833,1bevrs76fdGW3y03R5q6GB
Acru,Estuve Ahí,2020-06-17 01:44,213599,7FFDZHJdRQjgLb2UspiiWN
WOS,40,2020-06-17 01:54,260,5Mfz3Aoj1txhueNZUXSUnV
Acru,THROW UP SESSION #1,2020-06-17 03:28,7122,4AmkflbQtBjOjNwSt92P1u
Acru,Crudo,2020-06-17 03:32,224680,3Y0njfS1jG0EzUDKtjvS5a
Acru,THROW UP SESSION #1,2020-06-17 03:35,151306,4AmkflbQtBjOjNwSt92P1u
Acru,Román,2020-06-17 03:39,238153,2pAQToHCsDf4UyCOv7l43P
WOS,ALMA DINAMITA,2020-06-17 03:42,173913,2ONADYjJvqYVwjWavuY0H1
Cypress Hill,Lowrider,2020-06-17 03:47,276413,0JFBf2PloRfMkPg5DjXhDx
Aaron Taos,Control,2020-06-17 03:51,184768,6jKOxnQ1Pdsr4KblSSeA0j
Joyner Lucas,Isis (feat. Logic),2020-06-17 04:09,143024,4h7qcXBtaOJnmrapxoWxGf
Don Omar,Ojitos Chiquitos,2020-06-17 04:35,229026,4f49sFQko7jHLEFd3tCf5p
Don Omar,Ojitos Chiquitos,2020-06-17 04:40,229026,4f49sFQko7jHLEFd3tCf5p
Don Omar,Ojitos Chiquitos,2020-06-17 15:46,229026,4f49sFQko7jHLEFd3tCf5p
Acru,THROW UP SESSION #1,2020-06-17 15:49,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-17 16:02,131260,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-17 16:46,700,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-17 16:46,2328,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-17 16:49,151306,4AmkflbQtBjOjNwSt92P1u
Acru,Román,2020-06-17 16:53,238153,2pAQToHCsDf4UyCOv7l43P
Acru,Crudo,2020-06-17 16:57,224680,3Y0njfS1jG0EzUDKtjvS5a
Porta,Incansable,2020-06-17 16:59,123680,4pOzSR8jzVjyd66Wf9KT6E
Bad Bunny,Hablamos Mañana,2020-06-17 17:03,240253,1V8XneTrX6kKeoxYbk4x6h
WOS,ALMA DINAMITA,2020-06-17 17:07,149028,2ONADYjJvqYVwjWavuY0H1
Aaron Taos,Control,2020-06-17 17:19,33820,6jKOxnQ1Pdsr4KblSSeA0j
David Bowie,Space Oddity - 2015 Remaster,2020-06-17 19:51,318813,72Z17vmmeQKAg8bptWvpVG
David Bowie,Unwashed and Somewhat Slightly Dazed - 2015 Remaster,2020-06-17 19:56,5586,6CyETucl2nue4lpqvBDxF3
David Bowie,Space Oddity - 2015 Remaster,2020-06-17 20:17,246680,72Z17vmmeQKAg8bptWvpVG
AC/DC,T.N.T.,2020-06-17 21:21,3506,7LRMbd3LEoV5wZJvXT1Lwb
Don Omar,Ojitos Chiquitos,2020-06-17 21:25,229026,4f49sFQko7jHLEFd3tCf5p
Acru,Monoblock (En Vivo),2020-06-17 21:30,200000,7x4ClpwHSyNJgCsMUFRVU7
Calle 13,Los Idiotas,2020-06-17 21:36,270400,09JGXbYR8MXjg6byTnltfr
Acru,THROW UP SESSION #1,2020-06-18 01:36,151306,4AmkflbQtBjOjNwSt92P1u
Nach,Efectos Vocales,2020-06-18 02:59,276120,5CTkt6WZHrzG7i060niTmV
Duki,Goteo,2020-06-18 03:01,164457,1EoEU4HY57qaITp06TkC6B
WOS,MELÓN VINO,2020-06-18 03:04,176394,5uHAzGa4d9j35DEbhUwGhi
WOS,TERRAZA,2020-06-18 03:08,234949,4Yx9jw2hqVk00uwLRBXKxc
Ariana Grande,7 rings,2020-06-18 03:11,178626,6ocbgoVGwYJhOv1GgI9NsF
21 Savage,a lot,2020-06-18 03:16,288624,2t8yVaLvJ0RenpXUIAC52d
Gucci Mane,I Get the Bag (feat. Migos),2020-06-18 03:18,65860,1XRgIKC5TPwo7nWGyKqgG0
Calle 13,Los Idiotas,2020-06-18 16:30,270400,09JGXbYR8MXjg6byTnltfr
Calle 13,Fuera de la Atmósfera del Cráneo,2020-06-18 16:31,10530,6OZ0p7u9MKS878vGFhSnSN
Acru,THROW UP SESSION #1,2020-06-18 16:33,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-18 16:36,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-18 21:46,151306,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-18 21:48,71679,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-18 21:49,79637,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,La Difícil,2020-06-18 21:53,12570,6NfrH0ANGmgBXyxgV2PeXt
Bad Bunny,Si Veo a Tu Mamá,2020-06-18 21:53,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,<3,2020-06-18 21:56,157967,4MZSqgwlE71CWZ6qQ3gkKm
Bad Bunny,Hablamos Mañana,2020-06-18 22:00,240253,1V8XneTrX6kKeoxYbk4x6h
Bad Bunny,<3,2020-06-18 22:13,4759,4MZSqgwlE71CWZ6qQ3gkKm
Bad Bunny,Si Veo a Tu Mamá,2020-06-18 23:55,1040,41wtwzCZkXwpnakmwJ239F
Don Omar,Ojitos Chiquitos,2020-06-18 23:59,229026,4f49sFQko7jHLEFd3tCf5p
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 00:02,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,Hablamos Mañana,2020-06-19 00:06,240253,1V8XneTrX6kKeoxYbk4x6h
Acru,THROW UP SESSION #1,2020-06-19 00:08,151306,4AmkflbQtBjOjNwSt92P1u
Don Omar,Conteo,2020-06-19 00:20,2461,3WolgAY18QivdmNN1qW7hD
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 02:51,3916,41wtwzCZkXwpnakmwJ239F
Acru,THROW UP SESSION #1,2020-06-19 02:54,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 02:57,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 03:01,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,La Difícil,2020-06-19 03:04,12677,6NfrH0ANGmgBXyxgV2PeXt
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 03:15,114712,41wtwzCZkXwpnakmwJ239F
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 17:39,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,La Difícil,2020-06-19 17:42,16408,6NfrH0ANGmgBXyxgV2PeXt
Don Omar,Bandoleros,2020-06-19 17:48,276620,4BxzNZpcm1j3JczZzGNe2k
Don Omar,Ojitos Chiquitos,2020-06-19 18:03,229026,4f49sFQko7jHLEFd3tCf5p
Calle 13,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",2020-06-19 18:08,301426,1xuYajTJZh8zZrPRmUaagf
Acru,THROW UP SESSION #1,2020-06-19 18:11,151306,4AmkflbQtBjOjNwSt92P1u
Don Omar,Salió El Sol,2020-06-19 18:39,259919,48NXpYRuvv9izul4oXhqS9
Bad Bunny,Si Veo a Tu Mamá,2020-06-19 23:28,170971,41wtwzCZkXwpnakmwJ239F
Bad Bunny,La Difícil,2020-06-19 23:39,21368,6NfrH0ANGmgBXyxgV2PeXt
Acru,THROW UP SESSION #1,2020-06-20 00:39,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Hablamos Mañana,2020-06-20 00:43,240253,1V8XneTrX6kKeoxYbk4x6h
Acru,Crudo,2020-06-20 00:47,224680,3Y0njfS1jG0EzUDKtjvS5a
Cypress Hill,Lowrider,2020-06-20 00:51,276413,0JFBf2PloRfMkPg5DjXhDx
50 Cent,Window Shopper,2020-06-20 00:55,191813,1bevrs76fdGW3y03R5q6GB
Porta,Incansable,2020-06-20 01:07,31212,4pOzSR8jzVjyd66Wf9KT6E
Logic,Homicide,2020-06-20 04:22,468860,7M2tXmeS15NAzEn7ABFeBg
Bad Bunny,Si Veo a Tu Mamá,2020-06-20 04:42,170971,41wtwzCZkXwpnakmwJ239F
FALCOR sadness,Deja K Hablen,2020-06-20 07:41,16788,5eoAUaISywRY3Fy04F2yGp
Acru,THROW UP SESSION #1,2020-06-20 19:17,151306,4AmkflbQtBjOjNwSt92P1u
Logic,Homicide,2020-06-20 19:21,245413,7M2tXmeS15NAzEn7ABFeBg
Don Omar,Bandoleros,2020-06-20 19:26,305280,4BxzNZpcm1j3JczZzGNe2k
Porta,Incansable,2020-06-20 19:28,123680,4pOzSR8jzVjyd66Wf9KT6E
Acru,Monoblock (En Vivo),2020-06-20 19:54,154459,7x4ClpwHSyNJgCsMUFRVU7
Acru,THROW UP SESSION #1,2020-06-20 20:31,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Si Veo a Tu Mamá,2020-06-21 01:47,42880,41wtwzCZkXwpnakmwJ239F
Acru,Crudo,2020-06-21 06:41,400,3Y0njfS1jG0EzUDKtjvS5a
Bad Bunny,Si Veo a Tu Mamá,2020-06-21 16:16,711,41wtwzCZkXwpnakmwJ239F
Bad Bunny,Si Veo a Tu Mamá,2020-06-21 20:09,170358,41wtwzCZkXwpnakmwJ239F
Acru,THROW UP SESSION #1,2020-06-21 20:14,259143,4AmkflbQtBjOjNwSt92P1u
Acru,THROW UP SESSION #1,2020-06-21 20:19,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Hablamos Mañana,2020-06-21 20:23,240253,1V8XneTrX6kKeoxYbk4x6h
Aaron Taos,Control,2020-06-21 20:26,184768,6jKOxnQ1Pdsr4KblSSeA0j
Cypress Hill,Lowrider,2020-06-21 20:31,276413,0JFBf2PloRfMkPg5DjXhDx
Acru,Crudo,2020-06-21 20:34,224680,3Y0njfS1jG0EzUDKtjvS5a
WOS,ALMA DINAMITA,2020-06-21 20:46,132497,2ONADYjJvqYVwjWavuY0H1
Acru,THROW UP SESSION #1,2020-06-21 20:57,151306,4AmkflbQtBjOjNwSt92P1u
Bad Bunny,Hablamos Mañana,2020-06-21 20:57,977,1V8XneTrX6kKeoxYbk4x6h
La Santa Grifa,El Diablo Anda Suelto,2020-06-21 21:00,10325,2vfp3rtorzJs4l9nhrP0e1
Acru,ANIMAL,2020-06-21 21:00,0,06b0Au6pvZiO03eKTCvgWh
Bad Bunny,Si Veo a Tu Mamá,2020-06-21 21:00,170971,41wtwzCZkXwpnakmwJ239F
Don Omar,Ojitos Chiquitos,2020-06-21 21:04,229026,4f49sFQko7jHLEFd3tCf5p
Calle 13,Así de Grandes Son las Ideas,2020-06-21 21:27,297473,7HGb3j0nP1NnmaF9dsA2cR
Bad Bunny,Si Veo a Tu Mamá,2020-06-22 02:01,170971,41wtwzCZkXwpnakmwJ239F
Acru,THROW UP SESSION #1,2020-06-22 02:04,151306,4AmkflbQtBjOjNwSt92P1u
Ocean Wisdom,Ting Dun,2020-06-22 02:08,250886,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 04:17,232740,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 04:42,14840,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 05:58,210200,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 06:37,31000,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 17:12,116176,7h4xKwEnqt9TRAAS3Mjnj2
Ocean Wisdom,Ting Dun,2020-06-22 17:46,215267,7h4xKwEnqt9TRAAS3Mjnj2
Logic,Homicide,2020-06-22 18:00,203847,7M2tXmeS15NAzEn7ABFeBg
Ocean Wisdom,Ting Dun,2020-06-22 18:04,250886,7h4xKwEnqt9TRAAS3Mjnj2
Acru,THROW UP SESSION #1,2020-06-22 18:07,151306,4AmkflbQtBjOjNwSt92P1u
Acru,Crudo,2020-06-22 18:10,224680,3Y0njfS1jG0EzUDKtjvS5a
Akapellah,Gracias,2020-06-22 18:27,174160,603Ij1Ym4KubICFXGUA4E0
Acru,Estuve Ahí,2020-06-22 18:30,213599,7FFDZHJdRQjgLb2UspiiWN
Acru,Román,2020-06-22 18:31,74654,2pAQToHCsDf4UyCOv7l43P
Acru,Román,2020-06-22 19:24,110037,2pAQToHCsDf4UyCOv7l43P
Ocean Wisdom,Ting Dun,2020-06-22 20:17,618606,7h4xKwEnqt9TRAAS3Mjnj2
Acru,THROW UP SESSION #1,2020-06-22 20:41,116413,4AmkflbQtBjOjNwSt92P1u
Ocean Wisdom,Ting Dun,2020-06-22 21:16,250886,7h4xKwEnqt9TRAAS3Mjnj2
Acru,THROW UP SESSION #1,2020-06-22 21:19,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-22 21:23,236501,4h7qcXBtaOJnmrapxoWxGf
Mobb Deep,"Shook Ones, Pt. II",2020-06-22 21:39,138545,33ZXjLCpiINn8eQIDYEPTD
Ocean Wisdom,Ting Dun,2020-06-23 00:28,250886,7h4xKwEnqt9TRAAS3Mjnj2
Acru,THROW UP SESSION #1,2020-06-23 00:31,151306,4AmkflbQtBjOjNwSt92P1u
Joyner Lucas,Isis (feat. Logic),2020-06-23 00:35,236501,4h7qcXBtaOJnmrapxoWxGf
Mobb Deep,"Shook Ones, Pt. II",2020-06-23 00:39,255069,33ZXjLCpiINn8eQIDYEPTD
Dr. Dre,"Nuthin' But A ""G"" Thang",2020-06-23 00:43,238466,4YtoipFgf4k0AfD17ZfD5X
Akapellah,Gracias,2020-06-23 00:46,174160,603Ij1Ym4KubICFXGUA4E0
